Sample_Name,Depth,DO,Temperature,pH,Secchi Depth
MAE15JUN05,3,0.9,6.4,,
MAE15JUN05,4,0.8,5,,
MAE15JUN05,5,0.8,4.8,,
MAE15JUN05,6,0.8,4.9,,
MAE15JUN05,7,0.7,4.9,,
MAE15JUN05,8,0.7,4.9,,
MAE15JUN05,9,0.7,4.9,,
MAE15JUN05,10,0.7,4.9,,
MAE15JUN05,11,,,,
MAE15JUN05,12,,,,
MAE15JUN05,13,,,,
MAE15JUN05,14,,,,
MAE15JUN05,15,,,,
MAE15JUN05,18,,,,
MAE15JUN05,20,,,,
MAH15JUN05,0,7.5,22.3,,
MAH15JUN05,1,7.8,20.7,,
MAH15JUN05,2,5.9,12.8,,
MAH15JUN05,3,0.9,6.4,,
MAH15JUN05,4,0.8,5,,
MAH15JUN05,5,0.8,4.8,,
MAH15JUN05,6,0.8,4.9,,
MAH15JUN05,7,0.7,4.9,,
MAH15JUN05,8,0.7,4.9,,
MAH15JUN05,9,0.7,4.9,,
MAH15JUN05,10,0.7,4.9,,
MAH15JUN05,11,,,,
MAH15JUN05,12,,,,
MAH15JUN05,13,,,,
MAH15JUN05,14,,,,
MAH15JUN05,15,,,,
MAH15JUN05,18,,,,
MAH15JUN05,20,,,,
MAE22JUN05,0,8.5,25.9,,
MAE22JUN05,1,8.5,23.2,,
MAE22JUN05,2,7.6,14.1,,
MAE22JUN05,3,1.3,6.6,,
MAE22JUN05,4,0.4,5.2,,
MAE22JUN05,5,0.4,4.7,,
MAE22JUN05,6,0.3,4.5,,
MAE22JUN05,7,0.3,4.7,,
MAE22JUN05,8,0.3,4.7,,
MAE22JUN05,9,0.3,4.7,,
MAE22JUN05,10,0.3,4.7,,
MAE22JUN05,11,,,,
MAE22JUN05,12,,,,
MAE22JUN05,13,,,,
MAE22JUN05,14,,,,
MAE22JUN05,15,,,,
MAE22JUN05,18,,,,
MAE22JUN05,20,,,,
MAH22JUN05,0,8.5,25.9,,
MAH22JUN05,1,8.5,23.2,,
MAH22JUN05,2,7.6,14.1,,
MAH22JUN05,3,1.3,6.6,,
MAH22JUN05,4,0.4,5.2,,
MAH22JUN05,5,0.4,4.7,,
MAH22JUN05,6,0.3,4.5,,
MAH22JUN05,7,0.3,4.7,,
MAH22JUN05,8,0.3,4.7,,
MAH22JUN05,9,0.3,4.7,,
MAH22JUN05,10,0.3,4.7,,
MAH22JUN05,11,,,,
MAH22JUN05,12,,,,
MAH22JUN05,13,,,,
MAH22JUN05,14,,,,
MAH22JUN05,15,,,,
MAH22JUN05,18,,,,
MAH22JUN05,20,,,,
MAE29JUN05,0,7.2,22.4,,
MAE29JUN05,1,6.9,22.4,,
MAE29JUN05,2,7.3,15.5,,
MAE29JUN05,3,0.5,7.2,,
MAE29JUN05,4,0.4,5.6,,
MAE29JUN05,5,0.3,4.8,,
MAE29JUN05,6,0.3,4.8,,
MAE29JUN05,7,0.3,4.7,,
MAE29JUN05,8,0.2,4.7,,
MAE29JUN05,9,0.2,4.7,,
MAE29JUN05,10,,,,
MAE29JUN05,11,,,,
MAE29JUN05,12,,,,
MAE29JUN05,13,,,,
MAE29JUN05,14,,,,
MAE29JUN05,15,,,,
MAE29JUN05,18,,,,
MAE29JUN05,20,,,,
MAH29JUN05,0,7.2,22.4,,
MAH29JUN05,1,6.9,22.4,,
MAH29JUN05,2,7.3,15.5,,
MAH29JUN05,3,0.5,7.2,,
MAH29JUN05,4,0.4,5.6,,
MAH29JUN05,5,0.3,4.8,,
MAH29JUN05,6,0.3,4.8,,
MAH29JUN05,7,0.3,4.7,,
MAH29JUN05,8,0.2,4.7,,
MAH29JUN05,9,0.2,4.7,,
MAH29JUN05,10,,,,
MAH29JUN05,11,,,,
MAH29JUN05,12,,,,
MAH29JUN05,13,,,,
MAH29JUN05,14,,,,
MAH29JUN05,15,,,,
MAH29JUN05,18,,,,
MAH29JUN05,20,,,,
MAE06JUL05,0,7.9,19.5,,
MAE06JUL05,1,8.2,19.6,,
MAE06JUL05,2,5.5,16.2,,
MAE06JUL05,3,2.9,8.6,,
MAE06JUL05,4,2.7,5.4,,
MAE06JUL05,5,2.7,4.9,,
MAE06JUL05,6,2.8,4.8,,
MAE06JUL05,7,2.5,4.7,,
MAE06JUL05,8,2.4,4.8,,
MAE06JUL05,9,2.3,4.6,,
MAE06JUL05,10,,,,
MAE06JUL05,11,,,,
MAE06JUL05,12,,,,
MAE06JUL05,13,,,,
MAE06JUL05,14,,,,
MAE06JUL05,15,,,,
MAE06JUL05,18,,,,
MAE06JUL05,20,,,,
MAH06JUL05,0,7.9,19.5,,
MAH06JUL05,1,8.2,19.6,,
MAH06JUL05,2,5.5,16.2,,
MAH06JUL05,3,2.9,8.6,,
MAH06JUL05,4,2.7,5.4,,
MAH06JUL05,5,2.7,4.9,,
MAH06JUL05,6,2.8,4.8,,
MAH06JUL05,7,2.5,4.7,,
MAH06JUL05,8,2.4,4.8,,
MAH06JUL05,9,2.3,4.6,,
MAH06JUL05,10,,,,
MAH06JUL05,11,,,,
MAH06JUL05,12,,,,
MAH06JUL05,13,,,,
MAH06JUL05,14,,,,
MAH06JUL05,15,,,,
MAH06JUL05,18,,,,
MAH06JUL05,20,,,,
MAE13JUL05,0,6.7,24,,
MAE13JUL05,1,6.1,22.8,,
MAE13JUL05,2,2.2,14.6,,
MAE13JUL05,3,1.8,5.3,,
MAE13JUL05,4,1.6,3.8,,
MAE13JUL05,5,1.5,3.4,,
MAE13JUL05,6,1.4,3.5,,
MAE13JUL05,7,1.3,3.6,,
MAE13JUL05,8,1.3,3.7,,
MAE13JUL05,9,1.1,3.8,,
MAE13JUL05,10,,,,
MAE13JUL05,11,,,,
MAE13JUL05,12,,,,
MAE13JUL05,13,,,,
MAE13JUL05,14,,,,
MAE13JUL05,15,,,,
MAE13JUL05,18,,,,
MAE13JUL05,20,,,,
MAH13JUL05,0,6.7,24,,
MAH13JUL05,1,6.1,22.8,,
MAH13JUL05,2,2.2,14.6,,
MAH13JUL05,3,1.8,5.3,,
MAH13JUL05,4,1.6,3.8,,
MAH13JUL05,5,1.5,3.4,,
MAH13JUL05,6,1.4,3.5,,
MAH13JUL05,7,1.3,3.6,,
MAH13JUL05,8,1.3,3.7,,
MAH13JUL05,9,1.1,3.8,,
MAH13JUL05,10,,,,
MAH13JUL05,11,,,,
MAH13JUL05,12,,,,
MAH13JUL05,13,,,,
MAH13JUL05,14,,,,
MAH13JUL05,15,,,,
MAH13JUL05,18,,,,
MAH13JUL05,20,,,,
MAE20JUL05,0,6.5,23.5,,
MAE20JUL05,1,6.6,23.4,,
MAE20JUL05,2,2.3,17.2,,
MAE20JUL05,3,1.4,8.1,,
MAE20JUL05,4,1.2,5.7,,
MAE20JUL05,5,1.2,5,,
MAE20JUL05,6,1.3,4.7,,
MAE20JUL05,7,1.3,4.8,,
MAE20JUL05,8,1.2,4.7,,
MAE20JUL05,9,1.2,4.7,,
MAE20JUL05,10,1,4.8,,
MAE20JUL05,11,,,,
MAE20JUL05,12,,,,
MAE20JUL05,13,,,,
MAE20JUL05,14,,,,
MAE20JUL05,15,,,,
MAE20JUL05,18,,,,
MAE20JUL05,20,,,,
MAH20JUL05,0,6.5,23.5,,
MAH20JUL05,1,6.6,23.4,,
MAH20JUL05,2,2.3,17.2,,
MAH20JUL05,3,1.4,8.1,,
MAH20JUL05,4,1.2,5.7,,
MAH20JUL05,5,1.2,5,,
MAH20JUL05,6,1.3,4.7,,
MAH20JUL05,7,1.3,4.8,,
MAH20JUL05,8,1.2,4.7,,
MAH20JUL05,9,1.2,4.7,,
MAH20JUL05,10,1,4.8,,
MAH20JUL05,11,,,,
MAH20JUL05,12,,,,
MAH20JUL05,13,,,,
MAH20JUL05,14,,,,
MAH20JUL05,15,,,,
MAH20JUL05,18,,,,
MAH20JUL05,20,,,,
MAE27JUL05,0,7,17.2,,
MAE27JUL05,1,6.9,16.8,,
MAE27JUL05,2,1,15.1,,
MAE27JUL05,3,0.9,4,,
MAE27JUL05,4,0.9,3,,
MAE27JUL05,5,1.1,2.3,,
MAE27JUL05,6,1.3,2.3,,
MAE27JUL05,7,1.3,2.3,,
MAE27JUL05,8,1.2,2.1,,
MAE27JUL05,9,1.1,1.9,,
MAE27JUL05,10,1,1.8,,
MAE27JUL05,11,0.7,1.4,,
MAE27JUL05,12,0.7,0.6,,
MAE27JUL05,13,,,,
MAE27JUL05,14,,,,
MAE27JUL05,15,,,,
MAE27JUL05,18,,,,
MAE27JUL05,20,,,,
MAH27JUL05,0,7,17.2,,
MAH27JUL05,1,6.9,16.8,,
MAH27JUL05,2,1,15.1,,
MAH27JUL05,3,0.9,4,,
MAH27JUL05,4,0.9,3,,
MAH27JUL05,5,1.1,2.3,,
MAH27JUL05,6,1.3,2.3,,
MAH27JUL05,7,1.3,2.3,,
MAH27JUL05,8,1.2,2.1,,
MAH27JUL05,9,1.1,1.9,,
MAH27JUL05,10,1,1.8,,
MAH27JUL05,11,0.7,1.4,,
MAH27JUL05,12,0.7,0.6,,
MAH27JUL05,13,,,,
MAH27JUL05,14,,,,
MAH27JUL05,15,,,,
MAH27JUL05,18,,,,
MAH27JUL05,20,,,,
MAE03AUG05,0,7.6,23.3,,
MAE03AUG05,1,8.6,21.1,,
MAE03AUG05,2,1.6,15.3,,
MAE03AUG05,3,0.8,6.7,,
MAE03AUG05,4,0.9,4.7,,
MAE03AUG05,5,1,4.1,,
MAE03AUG05,6,1,4.4,,
MAE03AUG05,7,1,4.6,,
MAE03AUG05,8,0.9,4.6,,
MAE03AUG05,9,0.9,4.5,,
MAE03AUG05,10,0.8,4.6,,
MAE03AUG05,11,0.8,4.6,,
MAE03AUG05,12,0.8,4.6,,
MAE03AUG05,13,0.8,4.6,,
MAE03AUG05,14,0.8,4.6,,
MAE03AUG05,15,,,,
MAE03AUG05,18,,,,
MAE03AUG05,20,,,,
MAH03AUG05,0,7.6,23.3,,
MAH03AUG05,1,8.6,21.1,,
MAH03AUG05,2,1.6,15.3,,
MAH03AUG05,3,0.8,6.7,,
MAH03AUG05,4,0.9,4.7,,
MAH03AUG05,5,1,4.1,,
MAH03AUG05,6,1,4.4,,
MAH03AUG05,7,1,4.6,,
MAH03AUG05,8,0.9,4.6,,
MAH03AUG05,9,0.9,4.5,,
MAH03AUG05,10,0.8,4.6,,
MAH03AUG05,11,0.8,4.6,,
MAH03AUG05,12,0.8,4.6,,
MAH03AUG05,13,0.8,4.6,,
MAH03AUG05,14,0.8,4.6,,
MAH03AUG05,15,,,,
MAH03AUG05,18,,,,
MAH03AUG05,20,,,,
MAE11AUG05,0,8.4,21.6,,
MAE11AUG05,1,8.4,21.6,,
MAE11AUG05,2,3,18,,
MAE11AUG05,3,2.2,8.8,,
MAE11AUG05,4,1.9,5.7,,
MAE11AUG05,5,1.8,4.3,,
MAE11AUG05,6,1.6,4.1,,
MAE11AUG05,7,1.7,4.1,,
MAE11AUG05,8,1.8,4.2,,
MAE11AUG05,9,1.8,4.2,,
MAE11AUG05,10,1.8,4.3,,
MAE11AUG05,11,1.8,4.3,,
MAE11AUG05,12,1.7,4.3,,
MAE11AUG05,13,,,,
MAE11AUG05,14,,,,
MAE11AUG05,15,,,,
MAE11AUG05,18,,,,
MAE11AUG05,20,,,,
MAH11AUG05,0,8.4,21.6,,
MAH11AUG05,1,8.4,21.6,,
MAH11AUG05,2,3,18,,
MAH11AUG05,3,2.2,8.8,,
MAH11AUG05,4,1.9,5.7,,
MAH11AUG05,5,1.8,4.3,,
MAH11AUG05,6,1.6,4.1,,
MAH11AUG05,7,1.7,4.1,,
MAH11AUG05,8,1.8,4.2,,
MAH11AUG05,9,1.8,4.2,,
MAH11AUG05,10,1.8,4.3,,
MAH11AUG05,11,1.8,4.3,,
MAH11AUG05,12,1.7,4.3,,
MAH11AUG05,13,,,,
MAH11AUG05,14,,,,
MAH11AUG05,15,,,,
MAH11AUG05,18,,,,
MAH11AUG05,20,,,,
MAE18AUG05,0,,,,
MAE18AUG05,1,,,,
MAE18AUG05,2,,,,
MAE18AUG05,3,,,,
MAE18AUG05,4,,,,
MAE18AUG05,5,,,,
MAE18AUG05,6,,,,
MAE18AUG05,7,,,,
MAE18AUG05,8,,,,
MAE18AUG05,9,,,,
MAE18AUG05,10,,,,
MAE18AUG05,11,,,,
MAE18AUG05,12,,,,
MAE18AUG05,13,,,,
MAE18AUG05,14,,,,
MAE18AUG05,15,,,,
MAE18AUG05,18,,,,
MAE18AUG05,20,,,,
MAH18AUG05,0,,,,
MAH18AUG05,1,,,,
MAH18AUG05,2,,,,
MAH18AUG05,3,,,,
MAH18AUG05,4,,,,
MAH18AUG05,5,,,,
MAH18AUG05,6,,,,
MAH18AUG05,7,,,,
MAH18AUG05,8,,,,
MAH18AUG05,9,,,,
MAH18AUG05,10,,,,
MAH18AUG05,11,,,,
MAH18AUG05,12,,,,
MAH18AUG05,13,,,,
MAH18AUG05,14,,,,
MAH18AUG05,15,,,,
MAH18AUG05,18,,,,
MAH18AUG05,20,,,,
MAE24AUG05,0,7.7,16.5,,
MAE24AUG05,1,7.4,16,,
MAE24AUG05,2,6,15.2,,
MAE24AUG05,3,0.8,9.3,,
MAE24AUG05,4,0.5,5.2,,
MAE24AUG05,5,0.6,2,,
MAE24AUG05,6,0.5,1.7,,
MAE24AUG05,7,0.6,1.4,,
MAE24AUG05,8,0.6,1.5,,
MAE24AUG05,9,0.6,1.5,,
MAE24AUG05,10,0.5,1.4,,
MAE24AUG05,11,0.5,1.4,,
MAE24AUG05,12,0.5,1.3,,
MAE24AUG05,13,0.5,1.2,,
MAE24AUG05,14,0.5,1,,
MAE24AUG05,15,,,,
MAE24AUG05,18,,,,
MAE24AUG05,20,,,,
MAH24AUG05,0,7.7,16.5,,
MAH24AUG05,1,7.4,16,,
MAH24AUG05,2,6,15.2,,
MAH24AUG05,3,0.8,9.3,,
MAH24AUG05,4,0.5,5.2,,
MAH24AUG05,5,0.6,2,,
MAH24AUG05,6,0.5,1.7,,
MAH24AUG05,7,0.6,1.4,,
MAH24AUG05,8,0.6,1.5,,
MAH24AUG05,9,0.6,1.5,,
MAH24AUG05,10,0.5,1.4,,
MAH24AUG05,11,0.5,1.4,,
MAH24AUG05,12,0.5,1.3,,
MAH24AUG05,13,0.5,1.2,,
MAH24AUG05,14,0.5,1,,
MAH24AUG05,15,,,,
MAH24AUG05,18,,,,
MAH24AUG05,20,,,,
MAE30AUG05,0,8.57,17.2,,
MAE30AUG05,1,8.54,18.1,,
MAE30AUG05,2,4.76,14.6,,
MAE30AUG05,3,0.55,6.9,,
MAE30AUG05,4,0.52,5,,
MAE30AUG05,5,0.55,3,,
MAE30AUG05,6,0.61,2,,
MAE30AUG05,7,0.65,1.9,,
MAE30AUG05,8,0.7,2,,
MAE30AUG05,9,0.64,1,,
MAE30AUG05,10,0.64,0.64,,
MAE30AUG05,11,,,,
MAE30AUG05,12,,,,
MAE30AUG05,13,,,,
MAE30AUG05,14,0.61,2,,
MAE30AUG05,15,,,,
MAE30AUG05,18,0.65,2.2,,
MAE30AUG05,20,0.61,2.2,,
MAH30AUG05,0,8.57,17.2,,
MAH30AUG05,1,8.54,18.1,,
MAH30AUG05,2,4.76,14.6,,
MAH30AUG05,3,0.55,6.9,,
MAH30AUG05,4,0.52,5,,
MAH30AUG05,5,0.55,3,,
MAH30AUG05,6,0.61,2,,
MAH30AUG05,7,0.65,1.9,,
MAH30AUG05,8,0.7,2,,
MAH30AUG05,9,0.64,1,,
MAH30AUG05,10,0.64,0.64,,
MAH30AUG05,11,,,,
MAH30AUG05,12,,,,
MAH30AUG05,13,,,,
MAH30AUG05,14,0.61,2,,
MAH30AUG05,15,,,,
MAH30AUG05,18,0.65,2.2,,
MAH30AUG05,20,0.61,2.2,,
MAE05SEP05,0,7.88,21.2,,
MAE05SEP05,1,8.04,19.5,,
MAE05SEP05,2,1.68,17.9,,
MAE05SEP05,3,0.5,12.3,,
MAE05SEP05,4,0.68,7.9,,
MAE05SEP05,5,0.72,6.2,,
MAE05SEP05,6,0.74,5.4,,
MAE05SEP05,7,0.77,5,,
MAE05SEP05,8,0.74,4.9,,
MAE05SEP05,9,0.67,4.9,,
MAE05SEP05,10,0.7,0.7,,
MAE05SEP05,11,,,,
MAE05SEP05,12,,,,
MAE05SEP05,13,,,,
MAE05SEP05,14,0.67,4.8,,
MAE05SEP05,15,,,,
MAE05SEP05,18,0.69,4.8,,
MAE05SEP05,20,0.67,4.8,,
MAH05SEP05,0,7.88,21.2,,
MAH05SEP05,1,8.04,19.5,,
MAH05SEP05,2,1.68,17.9,,
MAH05SEP05,3,0.5,12.3,,
MAH05SEP05,4,0.68,7.9,,
MAH05SEP05,5,0.72,6.2,,
MAH05SEP05,6,0.74,5.4,,
MAH05SEP05,7,0.77,5,,
MAH05SEP05,8,0.74,4.9,,
MAH05SEP05,9,0.67,4.9,,
MAH05SEP05,10,0.7,0.7,,
MAH05SEP05,11,,,,
MAH05SEP05,12,,,,
MAH05SEP05,13,,,,
MAH05SEP05,14,0.67,4.8,,
MAH05SEP05,15,,,,
MAH05SEP05,18,0.69,4.8,,
MAH05SEP05,20,0.67,4.8,,
MAE13SEP05,0,8.44,16.7,,
MAE13SEP05,1,8.55,15.6,,
MAE13SEP05,2,1.73,12.2,,
MAE13SEP05,3,0.49,8.8,,
MAE13SEP05,4,0.52,4,,
MAE13SEP05,5,0.52,3.5,,
MAE13SEP05,6,,,,
MAE13SEP05,7,,,,
MAE13SEP05,8,,,,
MAE13SEP05,9,,,,
MAE13SEP05,10,0.64,0.64,,
MAE13SEP05,11,,,,
MAE13SEP05,12,,,,
MAE13SEP05,13,,,,
MAE13SEP05,14,,,,
MAE13SEP05,15,,,,
MAE13SEP05,18,,,,
MAE13SEP05,20,,4.8,,
MAH13SEP05,0,8.44,16.7,,
MAH13SEP05,1,8.55,15.6,,
MAH13SEP05,2,1.73,12.2,,
MAH13SEP05,3,0.49,8.8,,
MAH13SEP05,4,0.52,4,,
MAH13SEP05,5,0.52,3.5,,
MAH13SEP05,6,,,,
MAH13SEP05,7,,,,
MAH13SEP05,8,,,,
MAH13SEP05,9,,,,
MAH13SEP05,10,0.64,0.64,,
MAH13SEP05,11,,,,
MAH13SEP05,12,,,,
MAH13SEP05,13,,,,
MAH13SEP05,14,,,,
MAH13SEP05,15,,,,
MAH13SEP05,18,,,,
MAH13SEP05,20,,4.8,,
MAE20SEP05,0,7.74,20.8,,
MAE20SEP05,1,7.65,17.8,,
MAE20SEP05,2,7.29,17.3,,
MAE20SEP05,3,0.51,13.2,,
MAE20SEP05,4,0.68,9.6,,
MAE20SEP05,5,0.67,7.2,,
MAE20SEP05,6,,,,
MAE20SEP05,7,,,,
MAE20SEP05,8,0.82,5.1,,
MAE20SEP05,9,,,,
MAE20SEP05,10,0.78,0.78,,
MAE20SEP05,11,,,,
MAE20SEP05,12,,,,
MAE20SEP05,13,,,,
MAE20SEP05,14,,,,
MAE20SEP05,15,0.8,4.8,,
MAE20SEP05,18,,,,
MAE20SEP05,20,0.67,,,
MAH20SEP05,0,7.74,20.8,,
MAH20SEP05,1,7.65,17.8,,
MAH20SEP05,2,7.29,17.3,,
MAH20SEP05,3,0.51,13.2,,
MAH20SEP05,4,0.68,9.6,,
MAH20SEP05,5,0.67,7.2,,
MAH20SEP05,6,,,,
MAH20SEP05,7,,,,
MAH20SEP05,8,0.82,5.1,,
MAH20SEP05,9,,,,
MAH20SEP05,10,0.78,0.78,,
MAH20SEP05,11,,,,
MAH20SEP05,12,,,,
MAH20SEP05,13,,,,
MAH20SEP05,14,,,,
MAH20SEP05,15,0.8,4.8,,
MAH20SEP05,18,,,,
MAH20SEP05,20,0.67,,,
MAE25SEP05,0,7.92,11.7,,
MAE25SEP05,1,7.86,10.7,,
MAE25SEP05,2,7.91,10.3,,
MAE25SEP05,3,0.74,6.2,,
MAE25SEP05,4,0.67,1.8,,
MAE25SEP05,5,0.71,0.1,,
MAE25SEP05,6,,,,
MAE25SEP05,7,,,,
MAE25SEP05,8,,,,
MAE25SEP05,9,,,,
MAE25SEP05,10,0.78,0.78,,
MAE25SEP05,11,,,,
MAE25SEP05,12,,,,
MAE25SEP05,13,,,,
MAE25SEP05,14,,,,
MAE25SEP05,15,0.75,-2.2,,
MAE25SEP05,18,,,,
MAE25SEP05,20,,,,
MAH25SEP05,0,7.92,11.7,,
MAH25SEP05,1,7.86,10.7,,
MAH25SEP05,2,7.91,10.3,,
MAH25SEP05,3,0.74,6.2,,
MAH25SEP05,4,0.67,1.8,,
MAH25SEP05,5,0.71,0.1,,
MAH25SEP05,6,,,,
MAH25SEP05,7,,,,
MAH25SEP05,8,,,,
MAH25SEP05,9,,,,
MAH25SEP05,10,0.78,0.78,,
MAH25SEP05,11,,,,
MAH25SEP05,12,,,,
MAH25SEP05,13,,,,
MAH25SEP05,14,,,,
MAH25SEP05,15,0.75,-2.2,,
MAH25SEP05,18,,,,
MAH25SEP05,20,,,,
MAE04OCT05,0,,,,
MAE04OCT05,1,,,,
MAE04OCT05,2,,,,
MAE04OCT05,3,,,,
MAE04OCT05,4,,,,
MAE04OCT05,5,,,,
MAE04OCT05,6,,,,
MAE04OCT05,7,,,,
MAE04OCT05,9,,,,
MAE04OCT05,9,,,,
MAE04OCT05,10,,,,
MAE04OCT05,11,,,,
MAE04OCT05,12,,,,
MAE04OCT05,13,,,,
MAE04OCT05,14,,,,
MAE04OCT05,15,,,,
MAE04OCT05,18,,,,
MAE04OCT05,20,,,,
MAH04OCT05,0,,,,
MAH04OCT05,1,,,,
MAH04OCT05,2,,,,
MAH04OCT05,3,,,,
MAH04OCT05,4,,,,
MAH04OCT05,5,,,,
MAH04OCT05,6,,,,
MAH04OCT05,7,,,,
MAH04OCT05,9,,,,
MAH04OCT05,9,,,,
MAH04OCT05,10,,,,
MAH04OCT05,11,,,,
MAH04OCT05,12,,,,
MAH04OCT05,13,,,,
MAH04OCT05,14,,,,
MAH04OCT05,15,,,,
MAH04OCT05,18,,,,
MAH04OCT05,20,,,,
MAE09OCT05,0,6.8,14.8,,
MAE09OCT05,1,6.33,12.1,,
MAE09OCT05,2,6.08,12,,
MAE09OCT05,3,5.5,11.8,,
MAE09OCT05,4,0.19,8.1,,
MAE09OCT05,5,0.14,6,,
MAE09OCT05,6,,,,
MAE09OCT05,7,,,,
MAE09OCT05,9,,,,
MAE09OCT05,9,,,,
MAE09OCT05,10,0.13,0.13,,
MAE09OCT05,11,,,,
MAE09OCT05,12,,,,
MAE09OCT05,13,,,,
MAE09OCT05,14,,,,
MAE09OCT05,15,0.13,4.8,,
MAE09OCT05,18,,,,
MAE09OCT05,20,,,,
MAH09OCT05,0,6.8,14.8,,
MAH09OCT05,1,6.33,12.1,,
MAH09OCT05,2,6.08,12,,
MAH09OCT05,3,5.5,11.8,,
MAH09OCT05,4,0.19,8.1,,
MAH09OCT05,5,0.14,6,,
MAH09OCT05,6,,,,
MAH09OCT05,7,,,,
MAH09OCT05,9,,,,
MAH09OCT05,9,,,,
MAH09OCT05,10,0.13,0.13,,
MAH09OCT05,11,,,,
MAH09OCT05,12,,,,
MAH09OCT05,13,,,,
MAH09OCT05,14,,,,
MAH09OCT05,15,0.13,4.8,,
MAH09OCT05,18,,,,
MAH09OCT05,20,,,,
CBE28MAY07,0,7.36,18.8,,
CBE28MAY07,0.5,7.4,16.2,,
CBE28MAY07,1,7.38,15.1,,
CBE28MAY07,1.5,7.06,14.6,,
CBE28MAY07,2,5.66,11.9,,
CBE28MAY07,2.5,0.19,9.7,,
FBE28MAY07,0,4.95,18,,
FBE28MAY07,0.5,4.85,16.5,,
FBE28MAY07,1,5.03,15.7,,
FBE28MAY07,1.5,4.91,15.3,,
FBE28MAY07,2,0.46,13.5,,
TBE28MAY07,0,6.92,16.2,,
TBE28MAY07,1,6.87,14.4,,
TBE28MAY07,2,0.12,8.2,,
TBE28MAY07,3,0.1,5.1,,
TBE28MAY07,4,0.1,4.3,,
TBE28MAY07,5,0.08,4.2,,
TBE28MAY07,6,0.07,4.1,,
NSE29MAY07,0,8.14,19.8,,
NSE29MAY07,0.5,7.93,17.3,,
NSE29MAY07,1,7.78,16.5,,
NSE29MAY07,2,5.44,13,,
NSE29MAY07,3,0.3,7.2,,
NSE29MAY07,4,0.16,5.7,,
SSE29MAY07,0,8.45,21.4,,
SSE29MAY07,0.5,8.98,17.6,,
SSE29MAY07,1,9.73,15.2,,
SSE29MAY07,2,0.54,8.8,,
SSE29MAY07,3,0.09,5,,
SSE29MAY07,4,0.08,4.8,,
SSE29MAY07,5,0.07,4.5,,
SSE29MAY07,6,0.05,4.4,,
SSE29MAY07,7,0.05,4.4,,
SSE29MAY07,8,0.04,4.4,,
WSE29MAY07,0,9.59,18.1,,
WSE29MAY07,0.5,9.56,17.7,,
WSE29MAY07,1,9.52,17.5,,
WSE29MAY07,2,9.27,16.2,,
WSE29MAY07,3,14.81,12.7,,
WSE29MAY07,4,10.3,8.8,,
MAE31MAY07,0,8.6,21.9,,
MAE31MAY07,0.5,9,19.7,,
MAE31MAY07,1,8.7,14.8,,
MAE31MAY07,2,0.12,8.7,,
MAE31MAY07,3,0.15,4.9,,
MAE31MAY07,4,0.1,4.3,,
MAE31MAY07,5,0.08,4.3,,
MAE31MAY07,6,0.06,4.3,,
MAE31MAY07,7,0.05,4.5,,
MAE31MAY07,8,0.05,4.6,,
MAE31MAY07,9,0.06,4.6,,
MAE31MAY07,10,0.05,4.6,,
MAE31MAY07,11,0.05,4.7,,
MAE31MAY07,12,0.05,4.7,,
MAE31MAY07,13,0.05,4.7,,
MAE31MAY07,14,0.05,4.7,,
MAE31MAY07,15,0.05,4.7,,
MAE31MAY07,16,0.05,4.7,,
MAE31MAY07,17,0.08,4.7,,
MAE31MAY07,18,0.08,4.7,,
MAE31MAY07,19,0.09,4.7,,
MAE31MAY07,20,0.1,4.7,,
MAE31MAY07,21,0.12,4.8,,
MAE31MAY07,22,0.14,4.8,,
CBE31MAY07,0,7.77,21.4,,
CBE31MAY07,0.5,7.07,20.9,,
CBE31MAY07,1,7.41,17.2,,
CBE31MAY07,1.5,7,14.9,,
CBE31MAY07,2,5.2,12.3,,
CBE31MAY07,2.5,0.17,9.8,,
FBE31MAY07,0,6.75,21.8,,
FBE31MAY07,0.5,5.82,20.4,,
FBE31MAY07,1,3.66,17.6,,
FBE31MAY07,1.5,2.22,15.8,,
FBE31MAY07,2,0.7,14.1,,
NSE31MAY07,0,7.5,21,,
NSE31MAY07,0.5,6.26,20.4,,
NSE31MAY07,1,7.23,17.5,,
NSE31MAY07,2,5,12.5,,
NSE31MAY07,3,0.25,7.3,,
NSE31MAY07,4,0.1,5.5,,
SSE31MAY07,0,7.29,20.8,,
SSE31MAY07,0.5,7.24,20.2,,
SSE31MAY07,1,8.9,15.7,,
SSE31MAY07,2,0.4,9.4,,
SSE31MAY07,3,0.2,5.6,,
SSE31MAY07,4,0.11,4.7,,
SSE31MAY07,5,0.09,4.6,,
SSE31MAY07,6,0.07,4.5,,
SSE31MAY07,7,0.06,4.4,,
SSE31MAY07,8,0.04,4.5,,
TBE31MAY07,0,6.7,21.6,,
TBE31MAY07,0.5,6.6,19.5,,
TBE31MAY07,1,6.11,15.1,,
TBE31MAY07,2,0.44,8.8,,
TBE31MAY07,3,0.21,5.5,,
TBE31MAY07,4,0.13,4.6,,
TBE31MAY07,5,0.1,4.3,,
TBE31MAY07,6,0.09,4.2,,
TBE31MAY07,7,0.07,4.3,,
WSE31MAY07,0,8.5,20.4,,
WSE31MAY07,0.5,8.57,20.5,,
WSE31MAY07,1,8.78,19.5,,
WSE31MAY07,2,9.28,16.6,,
WSE31MAY07,3,14.14,12.5,,
WSE31MAY07,4,10.4,9.4,,
